,Ortsname,Art,Tiere 2017,Einwohner 2017,Anteil 2017
13307,Hinterrhein,Schweine,0,68,inf
13308,Nufenen,Schweine,0,150,inf
13242,Sils im Engadin/Segl,Schweine,0,714,inf
13310,Sufers,Schweine,0,126,inf
13311,Andeer,Schweine,0,948,inf
13312,Casti-Wergenstein,Schweine,0,52,inf
13239,Samedan,Schweine,0,2980,inf
12340,Muri bei Bern,Schweine,0,13037,inf
13315,Mathon,Schweine,0,51,inf
13316,Rongellen,Schweine,0,61,inf
13317,Zillis-Reischen,Schweine,0,391,inf
13318,Ferrera,Schweine,0,79,inf
13238,La Punt-Chamues-ch,Schweine,0,745,inf
13237,Pontresina,Schweine,0,2197,inf
13323,Buchs (AG),Schweine,0,7911,inf
12391,Laupen,Schweine,0,3125,inf
13236,Madulain,Schweine,0,216,inf
12389,Gurbrü,Schweine,0,247,inf
13235,Celerina/Schlarigna,Schweine,0,1499,inf
12385,Clavaleyres,Schweine,0,49,inf
13234,Bever,Schweine,0,616,inf
13245,Bregaglia,Schweine,0,1537,inf
13298,Sils im Domleschg,Schweine,0,926,inf
13247,Buseno,Schweine,0,92,inf
13296,Rothenbrunnen,Schweine,0,304,inf
13265,Haldenstein,Schweine,0,1030,inf
12407,Mühlethurnen,Schweine,0,1385,inf
13268,Fideris,Schweine,0,622,inf
13269,Furna,Schweine,0,215,inf
13270,Jenaz,Schweine,0,1168,inf
13261,Churwalden,Schweine,0,1998,inf
13272,Conters im Prättigau,Schweine,0,221,inf
13273,Küblis,Schweine,0,860,inf
12412,Toffen,Schweine,0,2553,inf
12403,Kehrsatz,Schweine,0,4258,inf
13277,Seewis im Prättigau,Schweine,0,1397,inf
13279,Falera,Schweine,0,608,inf
13280,Laax,Schweine,0,1725,inf
13281,Sagogn,Schweine,0,702,inf
13256,Roveredo (GR),Schweine,0,2484,inf
13254,Cama,Schweine,0,572,inf
13253,Soazza,Schweine,0,353,inf
13252,Mesocco,Schweine,0,1354,inf
13251,Lostallo,Schweine,0,785,inf
13250,Santa Maria in Calanca,Schweine,0,110,inf
13249,Rossa,Schweine,0,148,inf
13289,Medel (Lucmagn),Schweine,0,385,inf
13290,Sumvitg,Schweine,0,1216,inf
13291,Tujetsch,Schweine,0,1285,inf
13292,Trun,Schweine,0,1180,inf
13248,Castaneda,Schweine,0,273,inf
13295,Fürstenau,Schweine,0,345,inf
13229,Jenins,Schweine,0,902,inf
13228,Fläsch,Schweine,0,691,inf
13334,Baden,Schweine,0,19222,inf
13367,Fischbach-Göslikon,Schweine,0,1630,inf
13369,Jonen,Schweine,0,2037,inf
12357,Urtenen-Schönbühl,Schweine,0,6216,inf
13373,Rudolfstetten-Friedlisberg,Schweine,0,4489,inf
12349,Deisswil bei Münchenbuchsee,Schweine,0,86,inf
13375,Tägerig,Schweine,0,1519,inf
12348,Bäriswil,Schweine,0,1054,inf
12347,Ostermundigen,Schweine,0,17127,inf
12442,Uetendorf,Schweine,0,6006,inf
13379,Widen,Schweine,0,3651,inf
12346,Ittigen,Schweine,0,11388,inf
13381,Zufikon,Schweine,0,4404,inf
13180,Lichtensteig,Schweine,0,1907,inf
12450,St. Stephan,Schweine,0,1325,inf
13387,Bözen,Schweine,0,740,inf
13388,Brugg,Schweine,0,11204,inf
13389,Effingen,Schweine,0,603,inf
13390,Elfingen,Schweine,0,284,inf
13391,Habsburg,Schweine,0,424,inf
13392,Hausen (AG),Schweine,0,3491,inf
12452,Gsteig,Schweine,0,981,inf
13170,Schmerikon,Schweine,0,3738,inf
13395,Mönthal,Schweine,0,388,inf
13396,Mülligen,Schweine,0,1054,inf
12342,Stettlen,Schweine,0,3141,inf
13398,Riniken,Schweine,0,1486,inf
13169,Weesen,Schweine,0,1635,inf
13400,Schinznach-Bad,Schweine,0,1321,inf
12435,Schwendibach,Schweine,0,247,inf
13366,Eggenwil,Schweine,0,976,inf
13227,Zizers,Schweine,0,3431,inf
13365,Dottikon,Schweine,0,3891,inf
13336,Bergdietikon,Schweine,0,2751,inf
13337,Birmenstorf (AG),Schweine,0,2967,inf
13338,Ennetbaden,Schweine,0,3415,inf
13339,Fislisbach,Schweine,0,5526,inf
13340,Freienwil,Schweine,0,1035,inf
13341,Gebenstorf,Schweine,0,5157,inf
13342,Killwangen,Schweine,0,1981,inf
13223,Trin,Schweine,0,1340,inf
13344,Mägenwil,Schweine,0,2114,inf
13345,Mellingen,Schweine,0,5369,inf
13346,Neuenhof,Schweine,0,8750,inf
13221,Flims,Schweine,0,2722,inf
13348,Oberrohrdorf,Schweine,0,4082,inf
13349,Obersiggenthal,Schweine,0,8663,inf
13351,Spreitenbach,Schweine,0,11531,inf
13218,Domat/Ems,Schweine,0,8043,inf
13353,Turgi,Schweine,0,3031,inf
12425,Eriz,Schweine,0,492,inf
13205,Surses,Schweine,0,2356,inf
13356,Wohlenschwil,Schweine,0,1538,inf
13357,Würenlingen,Schweine,0,4618,inf
13202,Lantsch/Lenz,Schweine,0,538,inf
12429,Hilterfingen,Schweine,0,4077,inf
13361,Arni (AG),Schweine,0,1868,inf
12432,Oberhofen am Thunersee,Schweine,0,2423,inf
12367,Herbligen,Schweine,0,587,inf
12363,Brenzikofen,Schweine,0,495,inf
13535,Rekingen (AG),Schweine,0,1003,inf
13537,Rümikon,Schweine,0,309,inf
12961,Biel-Benken,Schweine,0,3408,inf
13735,Morbio Inferiore,Schweine,0,4597,inf
13718,Savosa,Schweine,0,2212,inf
13719,Sessa,Schweine,0,703,inf
13720,Sorengo,Schweine,0,1783,inf
12996,Liestal,Schweine,0,14148,inf
13723,Vernate,Schweine,0,582,inf
13724,Vezia,Schweine,0,1971,inf
13725,Vico Morcote,Schweine,0,382,inf
13726,Collina d'Oro,Schweine,0,4656,inf
12994,Hersberg,Schweine,0,330,inf
13728,Monteceneri,Schweine,0,4655,inf
13730,Balerna,Schweine,0,3385,inf
13732,Chiasso,Schweine,0,8331,inf
12991,Frenkendorf,Schweine,0,6507,inf
13737,Riva San Vitale,Schweine,0,2627,inf
13685,Brusino Arsizio,Schweine,0,495,inf
13738,Stabio,Schweine,0,4627,inf
13739,Vacallo,Schweine,0,3407,inf
12699,Saint-Aubin (FR),Schweine,0,1706,inf
12986,Zwingen,Schweine,0,2274,inf
13743,Riviera,Schweine,0,4132,inf
12985,Wahlen,Schweine,0,1421,inf
13746,Campo (Vallemaggia),Schweine,0,56,inf
13747,Cerentino,Schweine,0,51,inf
13748,Cevio,Schweine,0,1177,inf
12984,Röschenz,Schweine,0,1831,inf
13750,Maggia,Schweine,0,2592,inf
13751,Lavizzara,Schweine,0,569,inf
13752,Avegno Gordevio,Schweine,0,1479,inf
13717,Rovio,Schweine,0,834,inf
13716,Pura,Schweine,0,1398,inf
13715,Porza,Schweine,0,1612,inf
13714,Ponte Tresa,Schweine,0,813,inf
13687,Cadempino,Schweine,0,1520,inf
13688,Canobbio,Schweine,0,2121,inf
13689,Caslano,Schweine,0,4373,inf
13690,Comano,Schweine,0,2083,inf
13004,Böckten,Schweine,0,799,inf
13692,Cureglia,Schweine,0,1359,inf
13693,Curio,Schweine,0,546,inf
13694,Grancia,Schweine,0,526,inf
13695,Gravesano,Schweine,0,1299,inf
13696,Lamone,Schweine,0,1785,inf
12698,Prévondavaux,Schweine,0,69,inf
13698,Magliaso,Schweine,0,1594,inf
13699,Manno,Schweine,0,1318,inf
13700,Maroggia,Schweine,0,664,inf
13701,Massagno,Schweine,0,6195,inf
13702,Melano,Schweine,0,1457,inf
13703,Melide,Schweine,0,1806,inf
13000,Seltisberg,Schweine,0,1306,inf
12999,Ramlinsburg,Schweine,0,712,inf
13706,Monteggio,Schweine,0,896,inf
13707,Morcote,Schweine,0,755,inf
12998,Pratteln,Schweine,0,16153,inf
13709,Neggio,Schweine,0,331,inf
13710,Novaggio,Schweine,0,843,inf
13711,Origlio,Schweine,0,1466,inf
13712,Paradiso,Schweine,0,4152,inf
13713,Ponte Capriasca,Schweine,0,1884,inf
13755,Aigle,Schweine,0,9961,inf
13757,Chessel,Schweine,0,395,inf
13758,Corbeyrier,Schweine,0,440,inf
13791,Champtauroz,Schweine,0,130,inf
12064,Langnau am Albis,Schweine,0,7502,inf
12971,Schönenbuch,Schweine,0,1391,inf
13795,Henniez,Schweine,0,334,inf
12970,Reinach (BL),Schweine,0,19021,inf
13797,Payerne,Schweine,0,9486,inf
13798,Trey,Schweine,0,262,inf
13799,Treytorrens (Payerne),Schweine,0,131,inf
12061,Adliswil,Schweine,0,18742,inf
12968,Oberwil (BL),Schweine,0,11245,inf
13803,Bettens,Schweine,0,583,inf
13804,Bournens,Schweine,0,372,inf
13805,Boussens,Schweine,0,980,inf
12967,Muttenz,Schweine,0,17723,inf
12966,Münchenstein,Schweine,0,12119,inf
13808,Mex (VD),Schweine,0,709,inf
13809,Penthalaz,Schweine,0,3247,inf
13262,Arosa,Schweine,0,3219,inf
13811,Sullens,Schweine,0,976,inf
13812,Vufflens-la-Ville,Schweine,0,1252,inf
13814,Bercher,Schweine,0,1157,inf
13815,Bioley-Orjulaz,Schweine,0,477,inf
12964,Bottmingen,Schweine,0,6528,inf
12963,Birsfelden,Schweine,0,10469,inf
12962,Binningen,Schweine,0,15391,inf
13819,Echallens,Schweine,0,5687,inf
13820,Essertines-sur-Yverdon,Schweine,0,944,inf
13821,Etagnières,Schweine,0,1120,inf
13792,Chevroux,Schweine,0,446,inf
13790,Vulliens,Schweine,0,466,inf
13759,Gryon,Schweine,0,1375,inf
12065,Oberrieden,Schweine,0,5035,inf
13760,Lavey-Morcles,Schweine,0,926,inf
13761,Leysin,Schweine,0,4172,inf
13762,Noville,Schweine,0,1058,inf
12982,Nenzlingen,Schweine,0,430,inf
13764,Ormont-Dessous,Schweine,0,1104,inf
13765,Ormont-Dessus,Schweine,0,1477,inf
13766,Rennaz,Schweine,0,853,inf
12979,Grellingen,Schweine,0,1850,inf
12978,Duggingen,Schweine,0,1540,inf
13769,Yvorne,Schweine,0,1058,inf
12073,Erlenbach (ZH),Schweine,0,5517,inf
13773,Faoug,Schweine,0,879,inf
12069,Thalwil,Schweine,0,17789,inf
13775,Bussy-sur-Moudon,Schweine,0,208,inf
12976,Burg im Leimental,Schweine,0,261,inf
12067,Rüschlikon,Schweine,0,5744,inf
12975,Brislach,Schweine,0,1638,inf
13779,Hermenches,Schweine,0,379,inf
13780,Lovatens,Schweine,0,143,inf
13781,Lucens,Schweine,0,4069,inf
12974,Blauen,Schweine,0,694,inf
13783,Prévonloup,Schweine,0,166,inf
13784,Rossenges,Schweine,0,60,inf
13785,Syens,Schweine,0,146,inf
13786,Villars-le-Comte,Schweine,0,143,inf
13787,Vucherens,Schweine,0,557,inf
12700,Sévaz,Schweine,0,278,inf
13686,Cademario,Schweine,0,791,inf
13684,Bissone,Schweine,0,905,inf
13075,Stein am Rhein,Schweine,0,3421,inf
12132,Oetwil an der Limmat,Schweine,0,2451,inf
12143,Cormoret,Schweine,0,480,inf
13579,Steckborn,Schweine,0,3754,inf
13056,Lohn (SH),Schweine,0,765,inf
13054,Büttenhardt,Schweine,0,360,inf
13583,Bottighofen,Schweine,0,2188,inf
13584,Ermatingen,Schweine,0,3308,inf
13585,Gottlieben,Schweine,0,326,inf
12137,Weiningen (ZH),Schweine,0,4770,inf
12136,Urdorf,Schweine,0,9657,inf
13047,Waldenburg,Schweine,0,1179,inf
12135,Unterengstringen,Schweine,0,3758,inf
12134,Uitikon,Schweine,0,4155,inf
12801,Ulmiz,Schweine,0,424,inf
12131,Oberengstringen,Schweine,0,6611,inf
12077,Männedorf,Schweine,0,10830,inf
12130,Geroldswil,Schweine,0,4958,inf
12127,Aesch (ZH),Schweine,0,1275,inf
13041,Lauwil,Schweine,0,333,inf
13039,Lampenberg,Schweine,0,503,inf
12118,Rickenbach (ZH),Schweine,0,2701,inf
13605,Rickenbach (TG),Schweine,0,2773,inf
12117,Pfungen,Schweine,0,3769,inf
12113,Elsau,Schweine,0,3558,inf
13035,Bretzwil,Schweine,0,775,inf
13609,Wilen (TG),Schweine,0,2490,inf
12110,Dättlikon,Schweine,0,781,inf
13033,Arboldswil,Schweine,0,561,inf
13029,Wittinsburg,Schweine,0,421,inf
12147,Mont-Tramelan,Schweine,0,116,inf
12148,Orvin,Schweine,0,1211,inf
13057,Stetten (SH),Schweine,0,1348,inf
12640,Riemenstalden,Schweine,0,88,inf
12181,Plateau de Diesse,Schweine,0,2050,inf
13540,Tegerfelden,Schweine,0,1204,inf
12180,Nods,Schweine,0,740,inf
13542,Bad Zurzach,Schweine,0,4165,inf
13545,Arbon,Schweine,0,14340,inf
12179,La Neuveville,Schweine,0,3693,inf
12178,Valbirse,Schweine,0,4032,inf
12176,Rebévelier,Schweine,0,43,inf
13549,Horn,Schweine,0,2604,inf
12174,Sorvilier,Schweine,0,285,inf
12171,Saules (BE),Schweine,0,157,inf
12170,Saicourt,Schweine,0,616,inf
12169,Roches (BE),Schweine,0,210,inf
13554,Sommeri,Schweine,0,549,inf
12167,Perrefitte,Schweine,0,450,inf
13072,Buch (SH),Schweine,0,313,inf
12165,Loveresse,Schweine,0,326,inf
12163,Eschert,Schweine,0,389,inf
12162,Crémines,Schweine,0,532,inf
12625,Lachen,Schweine,0,8599,inf
12160,Corcelles (BE),Schweine,0,203,inf
12158,Belprahon,Schweine,0,302,inf
12157,Péry-La Heutte,Schweine,0,1919,inf
12156,Sauge,Schweine,0,834,inf
13063,Merishausen,Schweine,0,859,inf
13571,Berlingen,Schweine,0,884,inf
12151,Saint-Imier,Schweine,0,5121,inf
13026,Thürnen,Schweine,0,1419,inf
12102,Schwerzenbach,Schweine,0,5069,inf
12101,Mönchaltorf,Schweine,0,3701,inf
13651,Quinto,Schweine,0,1069,inf
13654,Brione (Verzasca),Schweine,0,175,inf
13655,Brione sopra Minusio,Schweine,0,495,inf
13656,Brissago,Schweine,0,1773,inf
13657,Corippo,Schweine,0,14,inf
13658,Frasco,Schweine,0,107,inf
13659,Gordola,Schweine,0,4568,inf
13007,Diepflingen,Schweine,0,746,inf
13661,Locarno,Schweine,0,16122,inf
13662,Losone,Schweine,0,6612,inf
13663,Mergoscia,Schweine,0,216,inf
13664,Minusio,Schweine,0,7268,inf
13665,Muralto,Schweine,0,2686,inf
13666,Orselina,Schweine,0,767,inf
13006,Buus,Schweine,0,999,inf
13668,Sonogno,Schweine,0,87,inf
13669,Tenero-Contra,Schweine,0,3040,inf
13670,Vogorno,Schweine,0,272,inf
13671,Onsernone,Schweine,0,698,inf
13672,Cugnasco-Gerra,Schweine,0,2909,inf
13673,Terre di Pedemonte,Schweine,0,2608,inf
13674,Centovalli,Schweine,0,1183,inf
13675,Gambarogno,Schweine,0,5154,inf
13677,Agno,Schweine,0,4518,inf
13678,Aranno,Schweine,0,368,inf
12695,Ménières,Schweine,0,410,inf
13680,Astano,Schweine,0,305,inf
13681,Bedano,Schweine,0,1574,inf
13653,Ascona,Schweine,0,5515,inf
13650,Prato (Leventina),Schweine,0,424,inf
12100,Maur,Schweine,0,10067,inf
13649,Pollegio,Schweine,0,780,inf
13025,Tenniken,Schweine,0,934,inf
12098,Fällanden,Schweine,0,8417,inf
13024,Tecknau,Schweine,0,858,inf
12096,Dübendorf,Schweine,0,27689,inf
13022,Rünenberg,Schweine,0,777,inf
12091,Wila,Schweine,0,1947,inf
12086,Hittnau,Schweine,0,3604,inf
12083,Zollikon,Schweine,0,12791,inf
12082,Zumikon,Schweine,0,5158,inf
12081,Uetikon am See,Schweine,0,6076,inf
12080,Stäfa,Schweine,0,14291,inf
12689,Châtillon (FR),Schweine,0,459,inf
13020,Rothenfluh,Schweine,0,767,inf
13019,Rickenbach (BL),Schweine,0,601,inf
12691,Cugy (FR),Schweine,0,1690,inf
13635,Lumino,Schweine,0,1448,inf
13015,Maisprach,Schweine,0,944,inf
12692,Fétigny,Schweine,0,978,inf
13013,Kilchberg (BL),Schweine,0,157,inf
12693,Gletterens,Schweine,0,1033,inf
13011,Itingen,Schweine,0,2096,inf
13643,Bedretto,Schweine,0,109,inf
13644,Bodio,Schweine,0,1038,inf
13645,Dalpe,Schweine,0,192,inf
12078,Meilen,Schweine,0,13762,inf
13010,Hemmiken,Schweine,0,260,inf
13648,Personico,Schweine,0,340,inf
12133,Schlieren,Schweine,0,18749,inf
